Schiller/Liebe Family Hsg,"9348 SE Liebe Street Portland, OR",26,26,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,LF,LIHTC,small_yellow,2,,
Schmidt & Son,"34900 SE Bluff Rd Boring, OR",3,3,0,,,,FW,LIHTC,small_yellow,2,,
Scholls Ferry Community Farm,"23570 SW Scholls Ferry Rd Hillsboro, OR",14,14,0,,,,FW,LIHTC,small_yellow,2,,
Scott Crest Plaza Apts,"13232 SE Powell Portland, OR",42,42,0,PHC Property Mgmt,503-261-1266,,DIS,LIHTC,small_yellow,2,,
Seacrest Apartments,"225 9th St SE Bandon, OR",20,20,0,NW RE Capital Corp,208-947-8539,http://nwrecc.org/,ELD,LIHTC,small_yellow,2,,
Security Apts,"130 SW Court Pendleton, OR",25,25,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,DIS ELD IND,LIHTC,small_yellow,2,,
Seneca Terrace,"11802 SE Fuller Milwaukie, OR",32,32,0,Cascade Mgmt Corp,503-682-7788,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
"Sequoia Square Apts, The","225 & 245 SE 160th Ave Portland, OR",62,62,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,ADR FAM,LIHTC,small_yellow,2,,
Shady Oaks OLTC,"78-80 Shady Lp Springfield, OR",2,2,0,Edward Plume,541-878-2096,,FAM,LIHTC,small_yellow,2,,
Sheldon Village Phase I,"2475 Sheldon Village Loop Rd Eugene, OR",43,43,0,Pinnacle Realty Mgmt,503-242-0011,,FAM HOM,LIHTC,small_yellow,2,,
Sheldon Village Phase II,"2475 Sheldon Village Loop Rd Eugene, OR",35,35,0,Pinnacle Realty Mgmt,503-242-0011,,FAM,LIHTC,small_yellow,2,,
Shelly's House,"966 Capitol St NE Salem, OR",6,6,0,Joyce Merritt,503-507-8997,,ADR RO,LIHTC,small_yellow,2,,
Shelter Expansion Project,"Not Disclosed Corvallis , OR",20,20,0,,,,SN,LIHTC,small_yellow,2,,
Sheridan Senior Estate,"185 Sheridan Street Mt Angel, OR",14,14,0,Marion Co HA - Scott Berglund,503-798-4170,,ELD,LIHTC,small_yellow,2,,
Sheridan Square Apts,"895 Third Street Tillamook, OR",27,27,0,Legacy Senior Living LLC,503-912-1581,,ELD,LIHTC,small_yellow,2,,
Shorewood Apts,"1121 Spruce St Cannon Beach, OR",34,34,0,Legacy Senior Living LLC,425-423-0304,,FAM,LIHTC,small_yellow,2,,
Sierra Vista Apts,"789 Sierra Drive Ontario, OR",41,41,0,HA of Malheur Co,541-889-9661,,FAM FW,LIHTC,small_yellow,2,,
Sierra West,"356 SE 12th Ave Hillsboro, OR",57,57,0,Princeton Property Mgmt,503-794-9004,http://www.princetonproperty.com/,FAM SPF,LIHTC,small_yellow,2,,
"Sierra West, Proyecto Adelantes Familias","356 SE 12th Ave Hillsboro, OR",57,57,0,Princeton Property Mgmt,503-794-9004,http://www.princetonproperty.com/,FAM,LIHTC,small_yellow,2,,
Sister House,"2434 NE 15th Avenue Portland, OR",6,6,0,,,,CH SPF,LIHTC,small_yellow,2,,
Sisters Habitat - Village Meadows,"Lots 1-29 Village Meadow Sisters, OR",17,17,0,,,,FAM,LIHTC,small_yellow,2,,
Sitka Apartments,"1230 NW 12th Avenue Portland, OR",209,209,0,Pinnacle Reality Mgmt,503-242-0011,,FAM,LIHTC,small_yellow,2,,
Skinner Butte SRO,"335 W 2nd Eugene, OR",40,40,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,,LIHTC,small_yellow,2,,
Skyline Camp,"2900 Skyline Rd The Dalles, OR",39,39,0,N/A,,,FW,LIHTC,small_yellow,2,,
Solhavn Apts,"500 SW Bel Aire Dr Clatskanie, OR",57,57,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Sommers Apts,"45 North Eighth Street Elgin , OR",5,5,0,Northeast Oregon Housing Authority,541-963-5360,http://neoha.org/,IND,LIHTC,small_yellow,2,,
Sommerville Place Apts,"885 Sommerville Loop Harrisburg, OR",28,28,0,Neel Management,541-895-8801,http://www.nmteam.com/,FAM,LIHTC,small_yellow,2,,
Songbird Village,"215 21st Ave SE Albany, OR",48,48,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,FAM IND,LIHTC,small_yellow,2,,
South Hilyard Terrace,"535-685 Betty Niven Dr Eugene, OR",22,22,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,FAM,LIHTC,small_yellow,2,,
South Lane MH Transitional,"1111 W Main St Cottage Grove, OR",1,1,0,South Lane MH,541-942-2850,,IND,LIHTC,small_yellow,2,,
Southfair Apts,"1901 Fairgrounds Rd NE Salem, OR",38,38,0,HA of the City of Salem,503-588-6368,,FAM IND,LIHTC,small_yellow,2,,
Southside,"1528 Shirley Ann Dr McMinnville, OR",1,1,0,OR Mennonite Residential Svcs,541-812-7735,,DIS,LIHTC,small_yellow,2,,
Southview Terrace Apts,"375 Fairview SE Salem, OR",60,60,0,,503-588-6459,,ELD,LIHTC,small_yellow,2,,
Spencer House Apartments,"13665 SW Larch Place Beaverton, OR",48,48,0,Cascade Management Corporation,,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
Spring Meadows,"St Helens, OR",25,25,0,Concepts for Comm Living,503-255-4647,,,LIHTC,small_yellow,2,,
Spring Street Apts,"750 Spring Street Medford, OR",56,56,0,Cascade Mgmt Corp,,http://www.cascade-management.com/,ELD,LIHTC,small_yellow,2,,
Springbrook Place,"3105 Middlebrook Drive Newberg, OR",15,15,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,DIS,LIHTC,small_yellow,2,,
Springtree Apts,"650 SE 162nd Portland, OR",72,72,0,Pacificap Mgmt,503-288-6210,,FAM IND,LIHTC,small_yellow,2,,
Spruce Place,"Not Disclosed Beaverton, OR",15,15,0,Sequoia Mental Health Svcs,503-591-9280 x302,,DIS,LIHTC,small_yellow,2,,
Spruce Street MR/DD Gr Home,"2138 SE Spruce St Hillsboro, OR",5,5,0,Community Services,503-693-7269,,DIS,LIHTC,small_yellow,2,,
Spruce Street Remodel,"1410 Spruce Street Florence, OR",5,5,0,Shangri-La Corp,503-581-1732,http://www.shangrilacorp.org/,DIS,LIHTC,small_yellow,2,,
Spruce Terrace,"830 N Pershing Mt Angel, OR",34,34,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,FAM,LIHTC,small_yellow,2,,
St Aidan's Place,"17309 NE Glisan St Portland, OR",40,40,0,,,,ELD,LIHTC,small_yellow,2,,
St Anthony Village,"3560 SE 79th Portland, OR",128,128,0,Services for All Generations,503-775-4414,,DIS ELD,LIHTC,small_yellow,2,,
"St Francis Apts, The","1110 SW 11th Ave Portland, OR",132,132,0,Bowen Property Mgmt,503-684-1123,,FAM IND,LIHTC,small_yellow,2,,
St Francis Place,"4943 NE 10th Avenue Portland , OR",3,3,0,Franciscan Enterprise of Oregon,503-287-4876,,LF,LIHTC,small_yellow,2,,
St James Apts,"1320 SW 10th Ave Portland, OR",109,109,0,GSL Properties,503-944-6517,http://www.gslproperties.com/,DIS,LIHTC,small_yellow,2,,
St John's,"8803 N Lombard Portland, OR",55,55,0,,,,FAM,LIHTC,small_yellow,2,,
St Joseph Shelter,"925 S Main Street Mt Angel, OR",10,10,0,Sis Marcella Parrish,503-845-2556,,FW,LIHTC,small_yellow,2,,
St Joseph's Shelter,"905 S Main St Mount Angel, OR",10,10,0,St Josephs Shelter,,,FAM FW,LIHTC,small_yellow,2,,
St Joseph's Shelter,"925 S Main Street Mt Angel, OR",70,70,0,,,,FAM FW HOM,LIHTC,small_yellow,2,,
St Patrick's Senior Housing,"190 N Main Heppner, OR",19,19,0,Cascade Mgmt,503-682-7788,http://www.cascade-management.com/,DIS ELD,LIHTC,small_yellow,2,,
Stadium Station,"1703-1707 SW Yamhill Portland, OR",114,114,0,Evans Property Mgmt,510-891-9200,,FAM IND,LIHTC,small_yellow,2,,
Stagecoach Apts,"601 Stagecoach Road Canyonville, OR",40,40,0,Umpqua Community Prop Mgmt,541-673-4909,http://www.ucpm.org/,FAM,LIHTC,small_yellow,2,,
Star Thistle Apts,"1971 Siskiyou Blvd Ashland, OR",12,12,0,Options for So Oregon,541-476-2373,,DIS,LIHTC,small_yellow,2,,
State Street Apts,"2455 State St Salem, OR",11,11,0,Catholic Community Services Foundation,503-390-2600,,DIS,LIHTC,small_yellow,2,,
Station Place Tower,"1020 NW 9th Avenue Portland, OR",176,100,0,REACH Community Development,503-231-0682,http://reachcdc.org/,ELD,LIHTC,small_yellow,2,,
Stayton Elder Manor,"660 N Ida Street Stayton, OR",32,32,0,Marion Co HA,503-798-4170,,ELD,LIHTC,small_yellow,2,,
Stayton Manor,"820 N 3rd Ave Stayton, OR",16,16,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,DIS ELD,LIHTC,small_yellow,2,,
Stellar Apartments,"17th & City View Eugene, OR",54,54,0,St Vincent dePaul Society of Lane County Inc,,http://www.svdp.us/,FAM HOM VETS,LIHTC,small_yellow,2,,
Stepping Stones House,"741 SW 14th Redmond, OR",4,4,0,Housing Works,541-923-1018,,ADR DIS FAM,LIHTC,small_yellow,2,,
Stevens Place,"Not Disclosed Medford, OR",50,50,0,Neel Management,541-895-8801,http://www.nmteam.com/,ADR HOM SN,LIHTC,small_yellow,2,,
Stewart Terrace,"1000 N Sherwood Blvd Sherwood, OR",29,29,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,DIS ELD,LIHTC,small_yellow,2,,
Stillwater,"1811 S. Second Street Lebanon, OR",40,40,0,Lovelace Properties,541-479-2112,,ELD,LIHTC,small_yellow,2,,
Stoneybrook,"933 N Canal Blvd Redmond, OR",40,40,0,,503-684-1123,,DIS ELD,LIHTC,small_yellow,2,,
Strawberry Village,"142 E 11th St Prairie City, OR",10,10,0,Northeast Oregon Housing Authority,,http://neoha.org/,FAM,LIHTC,small_yellow,2,,
Sugg Orchards,"2021 Steele Rd The Dalles, OR",1,1,0,,,,FW,LIHTC,small_yellow,2,,
Summerset Village,"345 E Starr Street Sublimity, OR",24,24,0,Farmworker Hsg Dev Corp,503-981-1620,http://www.fhdc.org/,ELD,LIHTC,small_yellow,2,,
Summit Springs Village,"133 S Church Street Condon, OR",29,29,0,Summit Sprgs Vlg Corp,541-384-2101,,ELD,LIHTC,small_yellow,2,,
Summit Street Apts,"736 Summit St Medford, OR",6,6,0,HA of Jackson Co,541-779-5785,,,LIHTC,small_yellow,2,,
"Summit, The","90025 E Government Camp Loop Govt Camp, OR",48,48,0,Pinnacle - Leslie Johnstone,503-974-9004,,SPF,LIHTC,small_yellow,2,,
Sunburst Orchards,"5140 B Imai Rd Hood River, OR",1,1,0,,,,FW,LIHTC,small_yellow,2,,
Sunflower Park Apts,"315 NE May Lane McMinnville, OR",33,33,0,Yamhill Co HA,503-883-2065,,FAM,LIHTC,small_yellow,2,,
Sunland Park Apts,"1630 W Sunland Ave Hermiston, OR",40,40,0,NW RE Capital Corp,208-375-9407,http://nwrecc.org/,FAM,LIHTC,small_yellow,2,,
Sunny Drive,"1265 Sunny Drive Eugene, OR",1,1,0,Oregon Supported Living Program,541-343-4196,,DIS RO,LIHTC,small_yellow,2,,
Sunnyside Apartments,"Not Disclosed McMinnville, OR",15,15,0,Yamhill Co HA,503-437-3351,,ADR DIS,LIHTC,small_yellow,2,,
Sunrise Estates Phase I & II,"2700 W 7th Street The Dalles, OR",80,80,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Sunrise Place,"NE 52nd Ave/Perscott Portland, OR",10,10,0,Central City Concern,503-525-8483,http://www.centralcityconcern.org/,HOM,LIHTC,small_yellow,2,,
Sunset Apts Ontario,"82 Sunset Drive Ontario, OR",9,9,0,Riley Hill General Contractors,541-889-9113,,FAM,LIHTC,small_yellow,2,,
Sunset Apts Roseburg,"1788 Sunset Lane Roseburg , OR",31,31,0,Umpqua Community Prop Mgmt,541-673-4909,http://www.ucpm.org/,FAM IND,LIHTC,small_yellow,2,,
Sunset Corners,"1321 Sunset Lane Sweet Home, OR",10,10,0,Cascade Mgmt - Grants Pass,541-476-1142,http://www.cascade-management.com/,DIS ELD,LIHTC,small_yellow,2,,
Sunset Corners Phase 2,"1310 - 1330 Sunset Lane Sweet Home, OR",6,6,0,Cascade Mgmt - Grants Pass,541-476-1142,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
Sunset Gardens,"951 SE 13th Ave Hillsboro, OR",107,107,0,Princeton Property Mgmt,503-794-9004,http://www.princetonproperty.com/,FAM IND,LIHTC,small_yellow,2,,
"Sunset Gardens, Proyecto Adelantes Familias","951 SE 13th Ave Hillsboro, OR",101,101,0,Princeton Property Mgmt,503-794-9004,http://www.princetonproperty.com/,FAM,LIHTC,small_yellow,2,,
Sunset House,"1366 Sunset Lane Sutherlin, OR",1,1,0,United Community Action Network,541-492-3510,http://www.ucancap.org/,HOM,LIHTC,small_yellow,2,,
Sunset Orchard,"1350 Sunset Rd Hood River, OR",4,4,0,,,,FW,LIHTC,small_yellow,2,,
Sunset Senior Housing,"425 Current Street Athena, OR",10,10,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,ELD,LIHTC,small_yellow,2,,
Sunshine Cottage OLTC,"6920 SE 83rd Portland, OR",1,1,0,,,,,LIHTC,small_yellow,2,,
Supported Hsg for Parents w/ DD,"Scattered Sites Eugene, OR",24,24,0,Arc of Lane Co,541-343-5256,,DIS,LIHTC,small_yellow,2,,
Surf Pines,"89451 Highway 101 Warrenton, OR",1,1,0,Coast Rehabilitation Svcs,503-861-3372,,DIS,LIHTC,small_yellow,2,,
SW 45th Ave Housing,"Former 8010 SW 45th Ave Portland, OR",3,3,0,Cascade AIDS Project,503-223-5907,,FAM HIV,LIHTC,small_yellow,2,,
SWAG Orchards,"2021 Steele Rd The Dalles, OR",2,2,0,,,,FW,LIHTC,small_yellow,2,,
Table Rock Apts,"2158 Table Rock Road Medford, OR",30,30,0,HA of Jackson Co,541-779-6186,,FAM IND,LIHTC,small_yellow,2,,
Taggart OLTC,"1525-31-37 SE Taggart Portland, OR",3,3,0,,,,,LIHTC,small_yellow,2,,
Talent Duplexes,"203-205 W St, 102-104 N 3rd St, 207-209 N 2nd St Talent, OR",6,6,0,HA of Jackson Co,541-779-5785,,FAM,LIHTC,small_yellow,2,,
Tamarack Court,"1613 21st St La Grande, OR",32,32,0,Northeast Oregon Housing Authority,541-963-5360,http://neoha.org/,DIS ELD,LIHTC,small_yellow,2,,
Tamarack Village,"555 N Larch Street Sisters, OR",33,33,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Tamura Orchards,"3711 Massee Grade Rd Hood River, OR",2,2,0,,,,FW,LIHTC,small_yellow,2,,
Tanglewood,"1956 16th Street Florence, OR",40,40,0,Lovelace Properties,541-479-2112,,ELD,LIHTC,small_yellow,2,,
Tea Link,"SE 7th Street Portland, OR",5,5,0,Impact NW,503-988-6000,,DIS,LIHTC,small_yellow,2,,
Tenino Terrace,"2405 & 2335 SE Umatilla St Portland, OR",94,94,0,Heartland Realy Investors,360-574-7885,,FAM,LIHTC,small_yellow,2,,
Tern House,"655 SW 9th Street Newport, OR",6,6,0,Clay Martin,541-758-2615,,HOM,LIHTC,small_yellow,2,,
"Terrace at Mt Scott, The","10125 Bob Schumacher Road Portland, OR",52,52,0,Cascade Mgmt-JoAnn Smith,503-682-7788,http://www.cascade-management.com/,DIS FAM,LIHTC,small_yellow,2,,
Terrace View Apts,"6685 NE Sagert Tualatin, OR",100,100,0,GSL Properties,503-944-6502,http://www.gslproperties.com/,SPF,LIHTC,small_yellow,2,,
Terwelliger Plaza Apts,"225 SW 5th Street Pendleton, OR",20,20,0,Neel Management,541-895-8803,http://www.nmteam.com/,DIS,LIHTC,small_yellow,2,,
Third Street,"1440 E Third Street McMinnville, OR",1,1,0,OR Mennonite Residential Svcs,541-812-7735,,DIS ELD,LIHTC,small_yellow,2,,
Thunderbird Apts,"307 20th Ave La Grande, OR",40,40,0,Chrisman Dev & Mgmt,541-426-4964,,FAM,LIHTC,small_yellow,2,,
Tilikum,"1521 & 1581 SW Willow Rd Warrenton, OR",8,8,0,Clatsop Co HA,503-325-2880,,HOM,LIHTC,small_yellow,2,,
Tillamook Apts,"218 Pacific Ave  Tillamook, OR",46,46,0,Coral & George Langlois,503-842-5453,,FAM IND,LIHTC,small_yellow,2,,
Tillicum Ct Apts,"5135 SE 73rd Ave Portland, OR",16,16,0,Cascadia Behavioral Healthcare,503-412-6430,http://www.cascadiabhc.org/,DIS,LIHTC,small_yellow,2,,
Timber Grove Apartments,"855 NE Hill Way / 39546 Evans St Estacada/Sandy, OR",72,72,0,Chrisman Dev & Mgmt,,,FAM,LIHTC,small_yellow,2,,
Tistilal Village,"7602-7630 N Gloucester Ave Portland, OR",34,26,8,Income Property Management Co.,503-223-6327,http://www.ipmco.com/,FAM,LIHTC,small_yellow,2,,
Town Center Station,"8719 SE Monterey Ave Happy Valley, OR",52,52,0,Cascade Mgmt,503-682-7788,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
Trail's View Apts,"3839 Boardman Klamath Falls, OR",8,8,0,Klamath HA,541-884-0649,,HOM,LIHTC,small_yellow,2,,
Trenton Terrace,"4720 N Trenton Street Portland, OR",66,66,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,ELD,LIHTC,small_yellow,2,,
Tri-Harbor Landing,"210 Klickitat St Umatilla, OR",106,106,0,HA of Umatilla Co,541-567-3241,,FAM,LIHTC,small_yellow,2,,
Tri-Haven Mental Health R&B,"Not Disclosed Aloha, OR",15,15,0,Sequoia MH Svcs,503-591-9280 x302,,DIS HOM,LIHTC,small_yellow,2,,
Trillium Terrace,"2970 & 2976 W. Toby Court Roseburg, OR",8,8,0,United Community Action Network,541-492-3510,http://www.ucancap.org/,DIS FAM HOM,LIHTC,small_yellow,2,,
Trout Creek Orchard,"7622 Clear Creek Rd  Parkdale, OR",2,2,0,,,,FW,LIHTC,small_yellow,2,,
Troutdale Terrace Apts,"639-859 SW 257th Ave Troutdale, OR",228,228,0,Quantum Residential,360-696-9000,,FAM,LIHTC,small_yellow,2,,
Tryon Mews Apts,"8453 SW 30th Ave Portland, OR",20,20,0,Cascadia Behavioral Healthcare,503-412-6430,http://www.cascadiabhc.org/,DIS,LIHTC,small_yellow,2,,
Tualatin Meadows,"18755 SW 90th Ave Tualatin, OR",240,240,0,GSL Properties,503-944-6502,http://www.gslproperties.com/,FAM IND,LIHTC,small_yellow,2,,
Tualatin View I,"18480 SW Boones Ferry Rd Parcel I Durham, OR",210,210,0,Grand Peaks Property Management,720-889-9204,,,LIHTC,small_yellow,2,,
Tualatin View II,"18480 SW Boones Ferry Rd Parcel II Durham, OR",210,210,0,Grand Peaks Property Management,720-889-9204,,DIS FAM,LIHTC,small_yellow,2,,
Turning Point,"Not Disclosed Portland, OR",24,24,0,Neighborhood House,503-245-2819,,ADR FAM SN,LIHTC,small_yellow,2,,
Turtle Creek Apartments,"925 Hatton Street Eugene, OR",27,27,0,Bennett Mgmt,541-485-6991,,FAM HOM,LIHTC,small_yellow,2,,
Tygh Orchard,"82088 Wamic Market Rd Wamic, OR",1,1,0,,,,FAM FW,LIHTC,small_yellow,2,,
Umatilla County Transitional Home (ROTF),"4700 NW Pioneer Place Pendleton, OR",1,1,0,Umatilla Corrections,541-276-7824,,RO,LIHTC,small_yellow,2,,
Union Station,"2451, 2453, 2503, 2505 Union Ave Klamath Falls, OR",4,4,0,SoCO Development,541-882-1869,,DIS,LIHTC,small_yellow,2,,
University House,"2416 State Street Salem, OR",3,3,0,Shangri-La Corp,503-581-1732,http://www.shangrilacorp.org/,LF,LIHTC,small_yellow,2,,
Upshur House,"2650 NW Upshur Portland, OR",30,30,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
Uptown Tower,"712 SW St Clair Ave Portland, OR",72,72,0,Guardian Real Estate Services,,http://www.gres.com/,ELD,LIHTC,small_yellow,2,,
Valley Crest Orchards,"8469 Cooper Spur Rd Parkdale, OR",2,2,0,,,,FW,LIHTC,small_yellow,2,,
Valley Crest Orchards II,"8469 Cooper Spur Rd Phase II Parkdale, OR",2,2,0,,,,FW,LIHTC,small_yellow,2,,
Valley Pines Apts,"645 Royal Avenue Medford, OR",120,120,0,GSL Properties - Sumer Bradley,503-224-2554,http://www.gslproperties.com/,FAM IND,LIHTC,small_yellow,2,,
Valley Village II,"510 W Schumacher Street Cave Junction, OR",16,16,0,Cascade Mgmt Corp,541-476-1142,http://www.cascade-management.com/,DIS ELD,LIHTC,small_yellow,2,,
Valley's Edge One,"139 SW Valley's Edge Street McMinnville, OR",1,1,0,Mid-Valley Rehabilitation,503-835-2971,,DIS,LIHTC,small_yellow,2,,
Valley's Edge Two,"157 SW Valley's Edge Street McMinnville, OR",1,1,0,Mid-Valley Rehabilitation,503-835-2971,,DIS,LIHTC,small_yellow,2,,
Vandehaven By The Bay,"385 Grant Street Waldport, OR",20,20,0,HA of Lincoln Co,541-265-5326,,ELD,LIHTC,small_yellow,2,,
Vermont Springs,"1825 SW Vermont  Portland, OR",15,15,0,Cascadia Behavioral Healthcare,503-412-6430,http://www.cascadiabhc.org/,DIS,LIHTC,small_yellow,2,,
Vet LIFT Phase III,"1070 W 6th Ave Eugene, OR",10,10,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,HOM VETS,LIHTC,small_yellow,2,,
VetLIFT,"951 West 7th Avenue Eugene, OR",13,13,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,ADR DIS VETS,LIHTC,small_yellow,2,,
VetLIFT Phase II,"1025 West 7th Avenue Eugene, OR",12,12,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,HOM VETS,LIHTC,small_yellow,2,,
Victor Manor Mobile Home Park,"900 Boothbend Rd McMinnville, OR",30,30,0,,,,FW,LIHTC,small_yellow,2,,
Vida Lea Mobile Home Park,"44221 McKenzie Hwy Leaburg, OR",34,34,0,Commonwealth Prop Mgmt,,,ELD,LIHTC,small_yellow,2,,
Viewcrest Apts,"525 SW 13th Place Hermiston, OR",64,64,0,FPI Mgmt,916-817-9693,,FAM,LIHTC,small_yellow,2,,
Villa Capri,"11600 SE Washington & 20621-20799 NW Quatama Rd E   Hillsboro, OR",63,63,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,FAM IND,LIHTC,small_yellow,2,,
Villa del Sol - McMinnville,"2855 NE Three Mile Lane McMinnville, OR",24,24,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,FAM FW,LIHTC,small_yellow,2,,
Villa West,"201 SW Agee St McMinnville, OR",48,48,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
"Village Apts, The","375 N Catron St N Monmouth, OR",23,23,0,Guardian Real Estate Services,503-802-3548,http://www.gres.com/,ELD DIS,LIHTC,small_yellow,2,,
Village at Lovejoy Fountain,"245 SW Lincoln Street Portland, OR",198,198,0,OR Pacific Capital Mgmt,503-225-1102,,FAM,LIHTC,small_yellow,2,,
Village at Washington Square,"11159 & 11165 SW Hall Blvd Tigard, OR",26,26,0,Income Property Management Co.,503-223-6327,http://www.ipmco.com/,FAM,LIHTC,small_yellow,2,,
Village East - Salem,"108 Village East Way SE Salem, OR",56,56,0,,503-588-3586,,FAM,LIHTC,small_yellow,2,,
Village East - Springfield,"6330 Main St Springfield, OR",42,42,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Village Gardens,"15230-15360 NE Sandy Blvd Portland, OR",59,59,0,GSL Properties,503-224-2554,http://www.gslproperties.com/,FAM IND,LIHTC,small_yellow,2,,
Villas de Mariposas,"5000 & 5195 NE Killingsworth Portland, OR",71,71,0,Income Property Management Co.,503-223-6327,http://www.ipmco.com/,FAM FW,LIHTC,small_yellow,2,,
Vine Street Court I & II,"2166-2186 Vine Street Roseburg, OR",70,70,0,Douglas Co HA,541-673-6549,,FAM,LIHTC,small_yellow,2,,
Vintage at Bend,"611 NE Bellevue Drive Bend, OR",106,106,0,Riverstone Residential,503-546-5746,,ELD,LIHTC,small_yellow,2,,
Vista Apts,"Not Disclosed Salem, OR",12,12,0,Shangri-La Corp,503-581-1732,http://www.shangrilacorp.org/,DIS ELD SN,LIHTC,small_yellow,2,,
Vittoria Square,"Not Disclosed Newberg, OR",43,43,0,Yamhill Co HA,503-538-3698,,DIS ELD,LIHTC,small_yellow,2,,
VOA Recovery Homes,"6529 NE Mason & 1645 SE Linn Portland, OR",2,2,0,Felesia Otis,503-235-8655,,ADR RO,LIHTC,small_yellow,2,,
W 8th Apts OLTC,"767 W 8th Ave Eugene, OR",10,10,0,Robert Smith,541-664-4151,,,LIHTC,small_yellow,2,,
Walker House,"720 Walker St Ashland, OR",1,1,0,Ashland SHCO,541-488-2870,,DIS,LIHTC,small_yellow,2,,
